departamento_nombre,provincia_id,provincia_nombre,ano,semanas_epidemiologicas,evento_nombre,grupo_edad_id,grupo_edad_desc,cantidad_casos,departamento_nombre_normalizado,provincia_nombre_normalizado,fila_original,departamento_id_uta_2020,poblacion
ledesma,38,jujuy,2019,22,dengue,8,de 25 a 34 anos,3,ledesma,jujuy,214,38035,88774
ledesma,38,jujuy,2019,23,dengue,8,de 25 a 34 anos,1,ledesma,jujuy,215,38035,88774
ledesma,38,jujuy,2019,24,dengue,8,de 25 a 34 anos,1,ledesma,jujuy,216,38035,88774
ledesma,38,jujuy,2019,25,dengue,8,de 25 a 34 anos,1,ledesma,jujuy,217,38035,88774
ledesma,38,jujuy,2019,13,dengue,9,de 35 a 44 anos,1,ledesma,jujuy,218,38035,88774
ledesma,38,jujuy,2019,8,dengue,9,de 35 a 44 anos,1,ledesma,jujuy,219,38035,88774
ledesma,38,jujuy,2019,11,dengue,9,de 35 a 44 anos,1,ledesma,jujuy,220,38035,88774
ledesma,38,jujuy,2019,12,dengue,9,de 35 a 44 anos,1,ledesma,jujuy,221,38035,88774
ledesma,38,jujuy,2019,13,dengue,9,de 35 a 44 anos,2,ledesma,jujuy,222,38035,88774
ledesma,38,jujuy,2019,14,dengue,9,de 35 a 44 anos,4,ledesma,jujuy,223,38035,88774
ledesma,38,jujuy,2019,15,dengue,9,de 35 a 44 anos,8,ledesma,jujuy,224,38035,88774
ledesma,38,jujuy,2019,16,dengue,9,de 35 a 44 anos,3,ledesma,jujuy,225,38035,88774
ledesma,38,jujuy,2019,17,dengue,9,de 35 a 44 anos,10,ledesma,jujuy,226,38035,88774
ledesma,38,jujuy,2019,18,dengue,9,de 35 a 44 anos,12,ledesma,jujuy,227,38035,88774
ledesma,38,jujuy,2019,19,dengue,9,de 35 a 44 anos,16,ledesma,jujuy,228,38035,88774
ledesma,38,jujuy,2019,20,dengue,9,de 35 a 44 anos,15,ledesma,jujuy,229,38035,88774
ledesma,38,jujuy,2019,21,dengue,9,de 35 a 44 anos,5,ledesma,jujuy,230,38035,88774
ledesma,38,jujuy,2019,22,dengue,9,de 35 a 44 anos,1,ledesma,jujuy,231,38035,88774
ledesma,38,jujuy,2019,23,dengue,9,de 35 a 44 anos,1,ledesma,jujuy,232,38035,88774
ledesma,38,jujuy,2019,25,dengue,9,de 35 a 44 anos,1,ledesma,jujuy,233,38035,88774
ledesma,38,jujuy,2019,9,dengue,10,de 45 a 65 anos,2,ledesma,jujuy,234,38035,88774
ledesma,38,jujuy,2019,10,dengue,10,de 45 a 65 anos,3,ledesma,jujuy,235,38035,88774
ledesma,38,jujuy,2019,11,dengue,10,de 45 a 65 anos,3,ledesma,jujuy,236,38035,88774
ledesma,38,jujuy,2019,12,dengue,10,de 45 a 65 anos,2,ledesma,jujuy,237,38035,88774
ledesma,38,jujuy,2019,13,dengue,10,de 45 a 65 anos,8,ledesma,jujuy,238,38035,88774
